"division_name","school_name","group_type","number_unfilled","percent_unfilled","pass_rate","school_level_expenditures_per_pupil_federal","school_level_expenditures_per_pupil_state","total_school_level_ppexp","per_pupil_federal_funds","per_pupil_state_funds","breakfast_percent","percent_of_inexperienced_principals","percent_of_inexperienced_assistant_principals","bachelors_percent","masters_percent","graduation_rate","completion_rate","ps_enrollment_percent","special_education_percent","poverty_high","poverty_low","poverty_level","percent_of_inexperienced_teachers","percent_of_out_of_field_teachers","percent_of_out_of_field_and_inexperienced_teachers","median_income","county_rank"
"Albemarle County","Jackson P. Burley Middle","CTE and other electives",0,0,NA,576,13779,14355,627,18839,38.7,0,0,25,72,NA,NA,NA,0,0,0,"Medium Poverty",0,5.2,0,102617,126
"Albemarle County","Jackson P. Burley Middle","Physical, Health, and Safety Education",0,0,NA,576,13779,14355,627,18839,38.7,0,0,25,72,NA,NA,NA,0,0,0,"Medium Poverty",0,5.2,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Physical, Health, and Safety Education",0,0,NA,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Social Sciences and History",0,0,87.55,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Visual and Performing Arts",0,0,NA,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","English Language and Literature",1,8.3,88.17,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Mathematics",0,0,85.1,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","CTE and other electives",0,0,NA,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","World language",0,0,NA,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Life and Physical Sciences",0,0,84.73,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Joseph T. Henley Middle","Special Education",0,0,NA,395,11165,11560,446,16225,27.8,0,0,34,60,NA,NA,NA,2.9,0,1,"Low Poverty",1.4,0,0,102617,126
"Albemarle County","Journey Middle","Social Sciences and History",0,0,66.86,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","Visual and Performing Arts",0,0,NA,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","Life and Physical Sciences",0,0,48.99,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","English Language and Literature",0,0,55.15,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","Mathematics",0,0,50.58,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","World language",0,0,NA,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","Physical, Health, and Safety Education",0,0,NA,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","CTE and other electives",0,0,NA,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Journey Middle","Special Education",0,0,NA,350,13604,13954,401,18664,33.5,0,0,33,63,NA,NA,NA,2.9,0,0,"Medium Poverty",8.6,8.6,2.9,102617,126
"Albemarle County","Lakeside Middle","Life and Physical Sciences",0,0,81.71,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","World language",0,0,NA,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","Social Sciences and History",0,0,89.24,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","CTE and other electives",0,0,NA,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","Special Education",0,0,NA,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","English Language and Literature",0,0,85.38,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","Visual and Performing Arts",0,0,NA,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","Physical, Health, and Safety Education",0,0,NA,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Lakeside Middle","Mathematics",0,0,82.06,366,12513,12879,417,17573,17.4,0,0,38,61,NA,NA,NA,0,0,1,"Low Poverty",5.6,13,3.7,102617,126
"Albemarle County","Leslie H. Walton Middle","Visual and Performing Arts",0,0,NA,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","English Language and Literature",0,0,68.81,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","Special Education",0,0,NA,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","Physical, Health, and Safety Education",0,0,NA,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","World language",0.33,33,NA,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","Life and Physical Sciences",0,0,66.98,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","Social Sciences and History",0,0,73.08,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","CTE and other electives",0,0,NA,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Leslie H. Walton Middle","Mathematics",0,0,63.58,738,17974,18712,789,23034,43.9,0,0,38,57,NA,NA,NA,6.7,0,0,"Medium Poverty",4.4,6.7,0,102617,126
"Albemarle County","Mary Carr Greer Elementary","Title I",0,0,NA,1427,15754,17181,1478,20814,63.1,0,100,36,58,NA,NA,NA,1.4,0,0,"Medium Poverty",7.1,1.4,1.4,102617,126
"Albemarle County","Mary Carr Greer Elementary","Physical, Health, and Safety Education",0,0,NA,1427,15754,17181,1478,20814,63.1,0,100,36,58,NA,NA,NA,1.4,0,0,"Medium Poverty",7.1,1.4,1.4,102617,126
"Albemarle County","Mary Carr Greer Elementary","Visual and Performing Arts",0,0,NA,1427,15754,17181,1478,20814,63.1,0,100,36,58,NA,NA,NA,1.4,0,0,"Medium Poverty",7.1,1.4,1.4,102617,126
"Albemarle County","Mary Carr Greer Elementary","Special Education",0,0,NA,1427,15754,17181,1478,20814,63.1,0,100,36,58,NA,NA,NA,1.4,0,0,"Medium Poverty",7.1,1.4,1.4,102617,126
"Albemarle County","Mary Carr Greer Elementary","Elementary, PK-6",0,0,NA,1427,15754,17181,1478,20814,63.1,0,100,36,58,NA,NA,NA,1.4,0,0,"Medium Poverty",7.1,1.4,1.4,102617,126
"Albemarle County","Monticello Governor's Health Sciences Academy","CTE and other electives",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102617,126
"Albemarle County","Monticello High","CTE and other electives",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","English Language and Literature",0,0,77.82,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","English Language and Literature",0,0,68.51,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Mathematics",0,0,84.51,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Special Education",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Life and Physical Sciences",0,0,69.48,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Physical, Health, and Safety Education",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","World language",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Visual and Performing Arts",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Monticello High","Social Sciences and History",0,0,NA,265,14150,14415,316,19210,24.2,0,0,28,67,94.9,95.9,65,0.8,0,1,"Low Poverty",0.8,9.7,0.8,102617,126
"Albemarle County","Mountain View Elementary","Special Education",0,0,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Mountain View Elementary","World language",1,33.3,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Mountain View Elementary","Title I",0,0,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Mountain View Elementary","Physical, Health, and Safety Education",0,0,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Mountain View Elementary","Elementary, PK-6",0,0,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Mountain View Elementary","Visual and Performing Arts",0,0,NA,817,18197,19014,868,23257,33.9,0,0,41,56,NA,NA,NA,1.3,0,0,"Medium Poverty",3.8,0,0,102617,126
"Albemarle County","Red Hill Elementary","Title I",0,0,NA,1381,16456,17837,1432,21516,49.5,0,0,32,68,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Red Hill Elementary","Special Education",0,0,NA,1381,16456,17837,1432,21516,49.5,0,0,32,68,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Red Hill Elementary","Elementary, PK-6",0,0,NA,1381,16456,17837,1432,21516,49.5,0,0,32,68,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Red Hill Elementary","Visual and Performing Arts",0,0,NA,1381,16456,17837,1432,21516,49.5,0,0,32,68,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Red Hill Elementary","Physical, Health, and Safety Education",0,0,NA,1381,16456,17837,1432,21516,49.5,0,0,32,68,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Scottsville Elementary","Visual and Performing Arts",0,0,NA,1257,16321,17578,1308,21381,65.3,0,0,37,59,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Scottsville Elementary","Special Education",0,0,NA,1257,16321,17578,1308,21381,65.3,0,0,37,59,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Scottsville Elementary","Physical, Health, and Safety Education",0,0,NA,1257,16321,17578,1308,21381,65.3,0,0,37,59,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Scottsville Elementary","Elementary, PK-6",0,0,NA,1257,16321,17578,1308,21381,65.3,0,0,37,59,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Scottsville Elementary","Title I",0,0,NA,1257,16321,17578,1308,21381,65.3,0,0,37,59,NA,NA,NA,0,0,0,"Medium Poverty",0,0,0,102617,126
"Albemarle County","Stone Robinson Elementary","Physical, Health, and Safety Education",0.4,16.7,NA,745,12648,13393,796,17708,45.2,0,0,30,68,NA,NA,NA,0,0,1,"Low Poverty",4.4,0,0,102617,126
"Albemarle County","Stone Robinson Elementary","Special Education",0,0,NA,745,12648,13393,796,17708,45.2,0,0,30,68,NA,NA,NA,0,0,1,"Low Poverty",4.4,0,0,102617,126
"Albemarle County","Stone Robinson Elementary","Elementary, PK-6",0,0,NA,745,12648,13393,796,17708,45.2,0,0,30,68,NA,NA,NA,0,0,1,"Low Poverty",4.4,0,0,102617,126
"Albemarle County","Stone Robinson Elementary","Visual and Performing Arts",0,0,NA,745,12648,13393,796,17708,45.2,0,0,30,68,NA,NA,NA,0,0,1,"Low Poverty",4.4,0,0,102617,126
"Albemarle County","Stony Point Elementary","Special Education",0,0,NA,1092,16998,18090,1143,22058,42.5,0,0,38,58,NA,NA,NA,0,0,1,"Low Poverty",0,4.5,0,102617,126
"Albemarle County","Stony Point Elementary","Visual and Performing Arts",0,0,NA,1092,16998,18090,1143,22058,42.5,0,0,38,58,NA,NA,NA,0,0,1,"Low Poverty",0,4.5,0,102617,126
"Albemarle County","Stony Point Elementary","Elementary, PK-6",0,0,NA,1092,16998,18090,1143,22058,42.5,0,0,38,58,NA,NA,NA,0,0,1,"Low Poverty",0,4.5,0,102617,126
"Albemarle County","Stony Point Elementary","Physical, Health, and Safety Education",0,0,NA,1092,16998,18090,1143,22058,42.5,0,0,38,58,NA,NA,NA,0,0,1,"Low Poverty",0,4.5,0,102617,126
"Albemarle County","Virginia L. Murray Elementary","Visual and Performing Arts",0,0,NA,625,14897,15522,676,19957,26.7,0,0,48,52,NA,NA,NA,7.4,0,1,"Low Poverty",0,0,0,102617,126
"Albemarle County","Virginia L. Murray Elementary","Special Education",0,0,NA,625,14897,15522,676,19957,26.7,0,0,48,52,NA,NA,NA,7.4,0,1,"Low Poverty",0,0,0,102617,126
"Albemarle County","Virginia L. Murray Elementary","Physical, Health, and Safety Education",0,0,NA,625,14897,15522,676,19957,26.7,0,0,48,52,NA,NA,NA,7.4,0,1,"Low Poverty",0,0,0,102617,126
"Albemarle County","Virginia L. Murray Elementary","World language",0,0,NA,625,14897,15522,676,19957,26.7,0,0,48,52,NA,NA,NA,7.4,0,1,"Low Poverty",0,0,0,102617,126
"Albemarle County","Virginia L. Murray Elementary","Elementary, PK-6",0,0,NA,625,14897,15522,676,19957,26.7,0,0,48,52,NA,NA,NA,7.4,0,1,"Low Poverty",0,0,0,102617,126
"Albemarle County","Western Albemarle High","English Language and Literature",0,0,96.15,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","English Language and Literature",0,0,91.7,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Physical, Health, and Safety Education",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Life and Physical Sciences",0,0,83.8,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Mathematics",0,0,88.27,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Visual and Performing Arts",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Social Sciences and History",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","Special Education",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","CTE and other electives",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Western Albemarle High","World language",0,0,NA,342,12872,13214,393,17932,21.3,0,0,40,56,95.1,96.2,83,1.9,0,1,"Low Poverty",2.9,6.7,1.9,102617,126
"Albemarle County","Woodbrook Elementary","Visual and Performing Arts",0,0,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Albemarle County","Woodbrook Elementary","Title I",0,0,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Albemarle County","Woodbrook Elementary","Physical, Health, and Safety Education",0,0,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Albemarle County","Woodbrook Elementary","World language",0,0,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Albemarle County","Woodbrook Elementary","Elementary, PK-6",1,2.8,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Albemarle County","Woodbrook Elementary","Special Education",1,16.7,NA,1311,15369,16680,1362,20429,45.1,0,0,29,69,NA,NA,NA,0,0,0,"Medium Poverty",7.9,3.9,0,102617,126
"Alexandria City","Alexandria City High School","English Language and Literature",0,0,72.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","English Language and Literature",0,0,83.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Physical, Health, and Safety Education",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Life and Physical Sciences",3,9.3,52.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Special Education",5,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Mathematics",4,9.9,54.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","World language",0.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","CTE and other electives",3.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Visual and Performing Arts",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Alexandria City High School","Social Sciences and History",0,0,67.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Charles Barrett Elementary","Elementary, PK-6",2,7.4,NA,204,12846,13050,1263,18708,28.2,0,0,33,60,NA,NA,NA,0,0,0,"Medium Poverty",5.6,16.7,0,113638,65
"Alexandria City","Charles Barrett Elementary","Special Education",0,0,NA,204,12846,13050,1263,18708,28.2,0,0,33,60,NA,NA,NA,0,0,0,"Medium Poverty",5.6,16.7,0,113638,65
"Alexandria City","Charles Barrett Elementary","Physical, Health, and Safety Education",0,0,NA,204,12846,13050,1263,18708,28.2,0,0,33,60,NA,NA,NA,0,0,0,"Medium Poverty",5.6,16.7,0,113638,65
"Alexandria City","Charles Barrett Elementary","Visual and Performing Arts",0,0,NA,204,12846,13050,1263,18708,28.2,0,0,33,60,NA,NA,NA,0,0,0,"Medium Poverty",5.6,16.7,0,113638,65
"Alexandria City","Cora Kelly School for Math Science and Technology","Special Education",0,0,NA,663,19353,20016,1722,25215,61.7,0,0,24,68,NA,NA,NA,0,0,0,"Medium Poverty",0,4.5,0,113638,65
"Alexandria City","Cora Kelly School for Math Science and Technology","Physical, Health, and Safety Education",0,0,NA,663,19353,20016,1722,25215,61.7,0,0,24,68,NA,NA,NA,0,0,0,"Medium Poverty",0,4.5,0,113638,65
"Alexandria City","Cora Kelly School for Math Science and Technology","Elementary, PK-6",0,0,NA,663,19353,20016,1722,25215,61.7,0,0,24,68,NA,NA,NA,0,0,0,"Medium Poverty",0,4.5,0,113638,65
"Alexandria City","Cora Kelly School for Math Science and Technology","Title I",0,0,NA,663,19353,20016,1722,25215,61.7,0,0,24,68,NA,NA,NA,0,0,0,"Medium Poverty",0,4.5,0,113638,65
"Alexandria City","Cora Kelly School for Math Science and Technology","Visual and Performing Arts",0.5,14.3,NA,663,19353,20016,1722,25215,61.7,0,0,24,68,NA,NA,NA,0,0,0,"Medium Poverty",0,4.5,0,113638,65
"Alexandria City","Douglas MacArthur Elementary","Visual and Performing Arts",0,0,NA,22,14988,15010,1081,20850,39.1,0,0,24,73,NA,NA,NA,0,0,0,"Medium Poverty",2.6,2.6,0,113638,65
"Alexandria City","Douglas MacArthur Elementary","Special Education",0,0,NA,22,14988,15010,1081,20850,39.1,0,0,24,73,NA,NA,NA,0,0,0,"Medium Poverty",2.6,2.6,0,113638,65
"Alexandria City","Douglas MacArthur Elementary","Physical, Health, and Safety Education",0,0,NA,22,14988,15010,1081,20850,39.1,0,0,24,73,NA,NA,NA,0,0,0,"Medium Poverty",2.6,2.6,0,113638,65
"Alexandria City","Douglas MacArthur Elementary","Elementary, PK-6",0,0,NA,22,14988,15010,1081,20850,39.1,0,0,24,73,NA,NA,NA,0,0,0,"Medium Poverty",2.6,2.6,0,113638,65
"Alexandria City","Early Childhood Center","Elementary, PK-6",1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113638,65
"Alexandria City","Ferdinand T. Day Elementary","Title I",0,0,NA,691,11174,11865,1750,17036,66.1,0,0,49,43,NA,NA,NA,0,0,0,"Medium Poverty",9.1,15.2,0,113638,65
